0,1,2,3
6464,13964059,1,"34,866 sqft"
6465,13964059,2,Residential
6466,21339306,1,"1,090,179 sqft"
6467,21339306,2,Agricultural
6468,18266317,5,1780
6469,18266317,1,"1,747,260 sqft"
6470,18266317,13,"Driveway (4), Garage (2)"
6471,18266317,16,Above-ground
6472,13578395,1,"56,253 sqft"
6473,13578395,2,Residential
6474,9787302,3,Residential only
6475,9787302,4,Detached
6476,9787302,5,1900
6477,9787302,12,900 sqft
6478,9787302,1,"6,184 sqft"
6479,9787302,13,Driveway (6)
6480,9787302,7,Residential (4)
6481,9787302,8,"1 x 1 ½,  1 x 3 ½,  2 x 4 ½"
6482,9787302,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6483,9787302,10,"$27,540"
6484,13704459,3,Residential and commercial
6485,13704459,4,Detached
6486,13704459,5,1949
6487,13704459,12,"1,408 sqft"
6488,13704459,1,"5,274 sqft"
6489,13704459,13,"Driveway (2), Garage (1)"
6490,13704459,7,Residential (3)
6491,13704459,8,"1 x 3 ½,  1 x 5 ½,  1 x 6 ½"
6492,13704459,9,"6 Rooms, 3 Bedrooms, 1 Bath/powder room"
6493,13704459,10,"$57,600"
6494,13704459,11,Basement 6 feet or +
6495,23940821,3,Commercial and residential
6496,23940821,5,2003
6497,23940821,14,686 sqft
6498,23940821,1,"1,028,248 sqft"
6499,23940821,7,Commercial (1)
6500,23940821,15,Other
6501,14950657,1,"963,769 sqft"
6502,14950657,2,Other
6503,13723080,3,Commercial and residential
6504,13723080,5,1967
6505,13723080,14,"2,048 sqft"
6506,13723080,1,"18,888 sqft"
6507,13723080,7,"Residential (1), Commercial (1)"
6508,13723080,15,Garage
6509,11470145,3,Commercial and residential
6510,11470145,5,2004
6511,11470145,14,"From 4,536 sqft to 11,649 sqft"
6512,11470145,12,"11,649 sqft"
6513,11470145,1,"1,717,920 sqft"
6514,11470145,7,Commercial (2)
6515,27921387,1,"133,104,114 sqft"
6516,27921387,2,Other
6517,28218825,3,Residential only
6518,28218825,4,Attached
6519,28218825,5,1944
6520,28218825,1,"3,298 sqft"
6521,28218825,7,Residential (8)
6522,28218825,8,"2 x 3 ½,  6 x 4 ½"
6523,28218825,10,"$96,144"
6524,28218825,11,Basement 6 feet or +
6525,16841211,1,"109,921 sqft"
6526,16841211,2,Commercial
6527,12688052,1,"6,621,120 sqft"
6528,12688052,2,Residential
6529,26270494,1,"9,191,160 sqft"
6530,26270494,2,Agricultural
6531,18589297,3,Residential and commercial
6532,18589297,4,Detached
6533,18589297,5,1909
6534,18589297,14,"From 6,943 sqft to 46,500 sqft"
6535,18589297,1,"69,836 sqft"
6536,18589297,7,"Residential (1), Commercial (2)"
6537,18589297,18,1 x Other
6538,18589297,9,"17 Rooms, 13 Bedrooms, 1 Bath/powder room"
6539,18589297,10,"$44,400"
6540,15122248,3,Residential only
6541,15122248,4,Detached
6542,15122248,5,2016
6543,15122248,13,Driveway (6)
6544,15122248,6,Gas fireplace
6545,15122248,7,Residential (3)
6546,15122248,8,3 x 7 ½
6547,15122248,9,"7 Rooms, 2 Bedrooms, 1 Bath/powder room"
6548,15122248,10,"$39,360"
6549,11787495,1,"7,000 sqft"
6550,11787495,2,Residential
6551,22617693,15,Restaurant
6552,25422683,3,Residential only
6553,25422683,4,Detached
6554,25422683,5,1963
6555,25422683,1,"4,500 sqft"
6556,25422683,13,Driveway (2)
6557,25422683,7,Residential (2)
6558,25422683,8,2 x 6 ½
6559,25422683,9,"6 Rooms, 4 Bedrooms, 1 Bath/powder room"
6560,25422683,10,"$20,400"
6561,25422683,11,Basement 6 feet or +
6562,23049291,3,Commercial and office space
6563,23049291,5,1915
6564,23049291,14,"4,500 sqft"
6565,23049291,7,Commercial (1)
6566,28490594,1,"1,732 sqft"
6567,28490594,2,Agricultural
6568,13799532,1,"4,533 sqft"
6569,13799532,2,"Commercial, Residential"
6570,15388253,3,Residential only
6571,15388253,4,Detached
6572,15388253,5,1983
6573,15388253,1,"4,147 sqft"
6574,15388253,13,Driveway (3)
6575,15388253,7,Residential (3)
6576,15388253,8,3 x 5 ½
6577,15388253,9,"5 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
6578,15388253,10,"$34,200"
6579,15388253,11,Basement 6 feet or +
6580,17646372,3,Commercial and residential
6581,17646372,5,1960
6582,17646372,14,From 100 sqft to 650 sqft
6583,17646372,12,"1,886 sqft"
6584,17646372,1,"4,377 sqft"
6585,17646372,7,"Residential (2), Commercial (2), Office (2)"
6586,23242095,1,"189,649 sqft"
6587,23242095,2,Other
6588,13365747,3,Residential only
6589,13365747,4,Detached
6590,13365747,5,1950
6591,13365747,1,"5,000 sqft"
6592,13365747,7,Residential (5)
6593,13365747,8,"4 x 3 ½,  1 x 4 ½"
6594,13365747,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6595,13365747,10,"$23,484"
6596,16803204,5,"Unknown age, Century"
6597,16803204,1,"891,377 sqft"
6598,16803204,13,Driveway (4)
6599,17598503,3,Residential only
6600,17598503,4,Detached
6601,17598503,5,Unknown age
6602,17598503,12,"1,216 sqft"
6603,17598503,1,"5,242 sqft"
6604,17598503,13,Driveway (3)
6605,17598503,7,Residential (3)
6606,17598503,8,"1 x 4 ½,  2 x 5 ½"
6607,17598503,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6608,17598503,10,"$17,400"
6609,17598503,11,Basement 6 feet or +
6610,18837768,1,"53,187 sqft"
6611,18837768,2,Commercial
6612,25622414,1,"171,560 sqft"
6613,25622414,2,Other
6614,24181366,3,Residential only
6615,24181366,4,Detached
6616,24181366,5,1924
6617,24181366,1,"3,541 sqft"
6618,24181366,7,Residential (4)
6619,24181366,8,"3 x 1 ½,  1 x 5 ½"
6620,24181366,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
6621,24181366,10,"$29,880"
6622,11222382,1,"6,470 sqft"
6623,11222382,2,Residential
6624,21366628,3,Residential only
6625,21366628,4,Attached
6626,21366628,5,1910
6627,21366628,1,"1,502 sqft"
6628,21366628,7,Residential (4)
6629,21366628,8,"2 x 3 ½,  2 x 5 ½"
6630,21366628,9,"5 Rooms, 2 Bedrooms, 1 Bath/powder room"
6631,21366628,10,"$45,240"
6632,24376126,1,"104,675 sqft"
6633,24376126,2,Residential
6634,15875082,3,Residential only
6635,15875082,4,Detached
6636,15875082,5,1955
6637,15875082,12,966 sqft
6638,15875082,1,"4,025 sqft"
6639,15875082,13,"Driveway (3), Garage (3)"
6640,15875082,7,Residential (2)
6641,15875082,8,2 x 5 ½
6642,15875082,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
6643,15875082,10,"$10,140"
6644,15618392,3,Residential only
6645,15618392,4,Attached
6646,15618392,5,1966
6647,15618392,1,"2,032 sqft"
6648,15618392,13,Garage (2)
6649,15618392,6,Fireplace - Other
6650,15618392,7,Residential (2)
6651,15618392,8,"1 x 5 ½,  1 x 7 ½"
6652,15618392,9,"5 Rooms, 2 Bedrooms, 2 Bath/powder rooms"
6653,15618392,10,"$11,304"
6654,15618392,11,Basement 6 feet or +
6655,12782849,3,Residential only
6656,12782849,4,Detached
6657,12782849,5,Unknown age
6658,12782849,1,"24,607 sqft"
6659,12782849,7,Residential (2)
6660,12782849,8,"1 x 4 ½,  1 x 5 ½"
6661,12782849,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6662,12782849,10,"$21,600"
6663,16066765,1,"7,750 sqft"
6664,16066765,2,Residential
6665,17834623,3,Commercial and residential
6666,17834623,5,1992
6667,17834623,14,"1,832 sqft"
6668,17834623,12,"1,356 sqft"
6669,17834623,1,"44,182 sqft"
6670,17834623,7,Commercial (1)
6671,27283651,1,"217,775 sqft"
6672,27283651,2,Residential
70320,10716293,2,Residential
70319,10716293,1,"23,490 sqft"
6675,16690945,3,Residential only
6676,16690945,4,Semi-detached
6677,16690945,5,1974
6678,16690945,1,"4,669 sqft"
6679,16690945,7,Residential (4)
6680,16690945,8,"1 x 3 ½,  2 x 4 ½, 1 x 10 ½"
6681,16690945,9,"10 Rooms, 4 Bedrooms, 2 Bath/powder rooms"
6682,16690945,10,"$42,360"
6683,16174262,1,"161,252 sqft"
6684,16174262,2,"Agricultural, Residential"
6685,28359590,3,Residential only
6686,28359590,4,Detached
6687,28359590,5,1900
6688,28359590,1,"4,876 sqft"
6689,28359590,13,Driveway (4)
6690,28359590,7,Residential (2)
6691,28359590,8,2 x 3 ½
6692,28359590,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
6693,28359590,10,"$14,400"
6694,12824623,1,"12,715 sqft"
6695,12824623,2,Residential
6696,26968342,1,"814,843 sqft"
6697,26968342,2,Residential
6698,22119608,1,"8,446 sqft"
6699,22119608,2,Residential
6700,25812449,1,"44,367 sqft"
6701,25812449,2,Residential
6702,27568905,1,"4,250 sqft"
6703,27568905,2,Residential
6704,18345065,15,Beauty salon
6705,14518560,1,"749,254 sqft"
6706,14518560,2,Commercial
6707,18844019,1,"35,356 sqft"
6708,18844019,2,Resort
6709,11158130,15,Other
6710,13943939,1,"43,489 sqft"
6711,13943939,2,"Residential, Resort"
6712,20751250,1,"63,991 sqft"
6713,20751250,2,"Commercial, Residential"
6714,24687736,3,Residential only
6715,24687736,4,Detached
6716,24687736,5,1921
6717,24687736,1,"7,836 sqft"
6718,24687736,6,Wood stove
6719,24687736,7,Residential (3)
6720,24687736,8,3 x 4 ½
6721,24687736,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6722,24687736,10,"$14,700"
6723,10420299,3,Residential only
6724,10420299,4,Detached
6725,10420299,5,1976
6726,10420299,12,"3,339 sqft"
6727,10420299,1,"15,263 sqft"
6728,10420299,7,Residential (12)
6729,10420299,8,"1 x 2 ½,  3 x 3 ½,  6 x 4 ½,  2 x 5 ½"
6730,10420299,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6731,10420299,10,"$71,100"
6732,14884169,3,Commercial only
6733,14884169,5,1950
6734,14884169,14,"2,890 sqft"
6735,14884169,12,"2,890 sqft"
6736,14884169,1,"10,628 sqft"
6737,14884169,7,Commercial (1)
6738,14884169,15,Bar
6739,13528392,1,"54,121 sqft"
6740,13528392,2,Residential
6741,28799031,1,"33,548 sqft"
6742,28799031,2,Residential
6743,16618467,5,"1905, Century"
6744,16618467,1,"43,200 sqft"
6745,23511973,1,"19,044 sqft"
6746,23511973,2,Residential
6747,21830107,5,2010
6748,21830107,1,"2,431,054 sqft"
6749,21830107,13,"Driveway (4), Garage (1)"
6750,21830107,11,"Waterfront, Basement 6 feet or +"
6751,19255936,15,Bar
6752,27741491,3,Residential only
6753,27741491,4,Detached
6754,27741491,5,2006
6755,27741491,12,"1,064 sqft"
6756,27741491,1,"15,000 sqft"
6757,27741491,7,Residential (2)
6758,27741491,8,2 x 3 ½
6759,27741491,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
6760,27741491,10,"$11,100"
6761,18237204,15,Inn
6762,22228639,3,Residential and commercial
6763,22228639,4,Semi-detached
6764,22228639,5,Unknown age
6765,22228639,1,"36,181 sqft"
6766,22228639,7,Residential (2)
6767,22228639,8,"1 x 4 ½,  1 x 6 ½"
6768,22228639,9,"6 Rooms, 3 Bedrooms, 1 Bath/powder room"
6769,22228639,10,$825
6770,15214487,1,"51,364 sqft"
6771,15214487,2,Residential
6772,28062656,3,Residential only
6773,28062656,4,Detached
6774,28062656,5,"Unknown age, Century"
6775,28062656,12,"1,100 sqft"
6776,28062656,1,"32,229 sqft"
6777,28062656,13,"Driveway (10), Garage (2)"
6778,28062656,6,Wood stove
6779,28062656,7,Residential (2)
6780,28062656,8,"1 x 4 ½,  1 x 9 ½"
6781,28062656,9,"9 Rooms, 3 Bedrooms, 1 Bath/powder room"
6782,28062656,10,"$14,160"
6783,10096153,1,"30,032 sqft"
6784,10096153,2,"Commercial, Residential"
6785,28292584,3,Residential only
6786,28292584,4,Detached
6787,28292584,5,1971
6788,28292584,1,"6,127 sqft"
6789,28292584,13,Driveway (8)
6790,28292584,7,Residential (4)
6791,28292584,8,4 x 5 ½
6792,28292584,9,"5 Rooms, 2 Bedrooms, 1 Bath/powder room"
6793,28292584,10,"$31,620"
6794,26332944,1,"71,148 sqft"
6795,26332944,2,Residential
6796,27597124,1,"298,197 sqft"
6797,27597124,2,Residential
6798,14985855,1,"51,324 sqft"
6799,14985855,2,Residential
6800,27369614,3,Residential only
6801,27369614,4,Detached
6802,27369614,5,Unknown age
6803,27369614,1,"10,098 sqft"
6804,27369614,13,Driveway (8)
6805,27369614,7,Residential (4)
6806,27369614,8,4 x 5 ½
6807,27369614,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
6808,27369614,10,"$23,400"
6809,27369614,11,Basement 6 feet or +
6810,23115780,17,soya
6811,23115780,5,1979
6812,23115780,1,"2,613,600 sqft"
6813,23115780,13,Garage (2)
6814,23115780,6,Wood fireplace
6815,23115780,11,Basement 6 feet or +
6816,28751301,3,Residential only
6817,28751301,4,Detached
6818,28751301,5,1996
6819,28751301,1,"24,252 sqft"
6820,28751301,13,"Driveway (4), Garage (2)"
6821,28751301,7,Residential (2)
6822,28751301,8,2 x 5 ½
6823,28751301,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
6824,28751301,10,"$15,600"
6825,27112975,1,"8,466 sqft"
6826,27112975,2,Residential
6827,27616172,3,Commercial only
6828,27616172,5,Unknown age
6829,27616172,14,800 sqft
6830,27616172,1,"7,660 sqft"
6831,27616172,7,Commercial (1)
6832,27616172,15,Boutique
6833,12390527,1,"11,894 sqft"
6834,12390527,2,Residential
6835,27366148,4,Two or more storey
6836,27366148,5,2010
6837,27366148,1,"976,375 sqft"
6838,27366148,13,"Driveway (10), Garage (1)"
6839,27366148,16,"Heated, Above-ground"
6840,27366148,6,Wood stove
6841,27366148,11,Basement 6 feet or +
6842,10251588,1,"3,441,240 sqft"
6843,10251588,2,Other
6844,10252729,1,"22,593 sqft"
6845,10252729,2,Residential
6846,23520679,3,Residential only
6847,23520679,4,Detached
6848,23520679,5,1995
6849,23520679,1,"12,964 sqft"
6850,23520679,7,Residential (6)
6851,23520679,8,"4 x 4 ½,  2 x 5 ½"
6852,23520679,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6853,23520679,10,"$51,540"
6854,12024624,3,Commercial only
6855,12024624,5,1955
6856,12024624,14,"1,675 sqft"
6857,12024624,1,"23,178 sqft"
6858,12024624,7,Office (1)
6859,12690078,1,"341,216 sqft"
6860,12690078,2,Residential
6861,11006701,3,Residential only
6862,11006701,4,Semi-detached
6863,11006701,5,1950
6864,11006701,1,"4,550 sqft"
6865,11006701,7,Residential (2)
6866,11006701,8,2 x 5 ½
6867,11006701,9,"5 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
6868,11006701,10,"$22,200"
6869,20799970,1,"45,487 sqft"
6870,20799970,2,Residential
6871,10925003,3,Residential only
6872,10925003,4,Detached
6873,10925003,5,1929
6874,10925003,12,"1,066 sqft"
6875,10925003,1,"4,652 sqft"
6876,10925003,13,Driveway (5)
6877,10925003,7,Residential (3)
6878,10925003,8,"1 x 5 ½,  1 x 7 ½,  1 x 8 ½"
6879,10925003,9,"8 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
6880,10925003,10,"$27,240"
6881,10925003,11,Basement 6 feet or +
6882,10432509,3,Industrial and offices
6883,10432509,5,1998
6884,10432509,14,"From 5,652 sqft to 28,260 sqft"
6885,10432509,12,"28,260 sqft"
6886,10432509,1,"126,474 sqft"
6887,10432509,7,"Industrial (1), Office (1)"
6888,10432509,15,Electrical supplies
6889,21565414,3,Residential only
6890,21565414,4,Detached
6891,21565414,5,1958
6892,21565414,1,"8,308 sqft"
6893,21565414,13,Driveway (8)
6894,21565414,7,Residential (3)
6895,21565414,8,"1 x 3 ½,  1 x 4 ½,  1 x 5 ½"
6896,21565414,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
6897,21565414,10,"$18,600"
6898,17973763,1,"62,710 sqft"
6899,17973763,2,Residential
6900,10061078,4,Two or more storey
6901,10061078,5,2013
6902,10061078,1,"1,492,953 sqft"
6903,10061078,13,"Driveway (20), Garage (12)"
6904,10061078,11,Adapted for reduced mobility
6905,24691235,1,"62,961 sqft"
6906,24691235,2,Residential
6907,14060390,5,Unknown age
6908,14060390,1,"53,820 sqft"
6909,14060390,6,"Wood stove, Oil stove"
6910,14060390,11,Basement 6 feet or +
6911,28979593,1,"20,188 sqft"
6912,28979593,2,Residential
6913,20539895,3,Residential only
6914,20539895,4,Detached
6915,20539895,5,1910
6916,20539895,1,"5,000 sqft"
6917,20539895,13,Driveway (4)
6918,20539895,7,Residential (2)
6919,20539895,8,"1 x 4 ½,  1 x 7 ½"
6920,20539895,9,"7 Rooms, 4 Bedrooms, 2 Bath/powder rooms"
6921,20539895,10,"$12,780"
6922,20539895,11,Basement 6 feet or +
6923,18165952,3,Residential only
6924,18165952,4,Detached
6925,18165952,5,1950
6926,18165952,12,"1,008 sqft"
6927,18165952,1,"3,750 sqft"
6928,18165952,13,Driveway (4)
6929,18165952,7,Residential (2)
6930,18165952,8,2 x 4 ½
6931,18165952,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6932,18165952,10,"$15,840"
6933,26083905,1,"28,614 sqft"
6934,26083905,2,Residential
6935,12539429,1,"36,767 sqft"
6936,12539429,2,Residential
6937,27951699,1,"16,758 sqft"
6938,27951699,2,Residential
6939,16380277,15,Inn
6940,26613227,1,"31,064 sqft"
6941,26613227,2,"Agricultural, Residential"
6942,21864755,1,"73,775 sqft"
6943,21864755,2,"Commercial, Residential"
6944,24838451,15,Other
6945,14062640,3,Residential only
6946,14062640,4,Detached
6947,14062640,5,1905
6948,14062640,1,"4,811 sqft"
6949,14062640,7,Residential (2)
6950,14062640,8,2 x 5 ½
6951,14062640,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
6952,14062640,10,"$12,600"
6953,13629643,15,Convenience store
6954,28683183,3,Residential only
6955,28683183,4,Detached
6956,28683183,5,1985
6957,28683183,1,"31,359 sqft"
6958,28683183,7,Residential (12)
6959,28683183,8,"6 x 3 ½,  6 x 4 ½"
6960,28683183,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6961,28683183,10,"$62,616"
6962,11193756,1,"43,820 sqft"
6963,11193756,2,Residential
6964,28590493,1,"172,396 sqft"
6965,28590493,2,Residential
6966,27858711,5,1992
6967,27858711,1,"124,530 sqft"
6968,27858711,13,"Driveway (10), Garage (1)"
6969,27858711,16,Above-ground
6970,27858711,6,Wood stove
6971,27858711,11,Basement 6 feet or +
6972,28206246,1,"42,200 sqft"
6973,28206246,2,Residential
6974,25630444,1,"19,241 sqft"
6975,25630444,2,Residential
6976,26273837,1,"32,293 sqft"
6977,26273837,2,Residential
6978,20922992,3,Residential and commercial
6979,20922992,4,Detached
6980,20922992,5,1953
6981,20922992,14,"3,400 sqft"
6982,20922992,12,"3,900 sqft"
6983,20922992,1,"7,135 sqft"
6984,20922992,7,"Residential (1), Commercial (1)"
6985,20922992,18,1 x 4 ½
6986,20922992,9,"4 Rooms, 1 Bedroom, 1 Bath/powder room"
6987,20922992,10,"$4,212"
6988,9035409,1,"39,548 sqft"
6989,9035409,2,"Residential, Resort"
6990,16726004,3,Residential only
6991,16726004,4,Semi-detached
6992,16726004,5,1972
6993,16726004,1,"4,680 sqft"
6994,16726004,7,Residential (8)
6995,16726004,8,8 x 4 ½
6996,16726004,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
6997,16726004,10,"$62,400"
6998,9784857,3,Commercial only
6999,9784857,5,1928
7000,9784857,14,"11,470 sqft"
7001,9784857,12,"6,884 sqft"
7002,9784857,1,"16,690 sqft"
7003,9784857,7,Commercial (1)
7004,24841012,1,"47,823 sqft"
7005,24841012,2,Residential
7006,16263539,17,Céréales (en loc au voisinage)
7007,16263539,5,1996
7008,16263539,1,"7,412,022 sqft"
7009,16263539,13,Garage (2)
7010,16263539,11,Basement 6 feet or +
7011,12751359,1,"144,130 sqft"
7012,12751359,2,Residential
7013,17177235,1,"6,867 sqft"
7014,17177235,2,Residential
7015,25143721,3,Commercial only
7016,25143721,5,Unknown age
7017,25143721,14,"4,930 sqft"
7018,25143721,12,"4,924 sqft"
7019,25143721,1,"18,318 sqft"
7020,25143721,7,Commercial (1)
7021,25143721,15,Garage
7022,20878528,1,"90,804 sqft"
7023,20878528,2,Residential
7024,12894826,1,"7,493 sqft"
7025,12894826,2,Residential
7026,26061804,3,Residential only
7027,26061804,4,Detached
7028,26061804,5,1997
7029,26061804,12,"1,161 sqft"
7030,26061804,1,"5,579 sqft"
7031,26061804,13,Driveway (6)
7032,26061804,7,Residential (3)
7033,26061804,8,3 x 5 ½
7034,26061804,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
7035,26061804,10,"$32,580"
7036,28885038,3,Residential only
7037,28885038,4,Detached
7038,28885038,5,2006
7039,28885038,12,"1,080 sqft"
7040,28885038,1,"6,888 sqft"
7041,28885038,7,Residential (3)
7042,28885038,8,3 x 5 ½
7043,28885038,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
7044,28885038,10,"$34,800"
7045,17211732,3,Commercial and office space
7046,17211732,5,1952
7047,17211732,14,"1,139 sqft"
7048,17211732,7,Office (1)
7049,18571829,1,"201,864 sqft"
7050,18571829,2,Residential
7051,19951439,1,"49,894 sqft"
7052,19951439,2,Residential
7053,21692584,1,"241,339 sqft"
7054,21692584,2,"Commercial, Residential"
7055,23667562,3,Residential only
7056,23667562,4,Detached
7057,23667562,5,1942
7058,23667562,1,"5,200 sqft"
7059,23667562,13,Driveway (3)
7060,23667562,6,Fireplace - Other
7061,23667562,7,Residential (2)
7062,23667562,8,2 x 5 ½
7063,23667562,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
7064,23667562,10,"$19,200"
7065,23667562,11,Basement 6 feet or +
7066,16520119,1,"8,403 sqft"
7067,16520119,2,Residential
7068,13274910,1,"626,330 sqft"
7069,13274910,2,"Residential, Resort"
7070,15085904,3,Residential only
7071,15085904,4,Detached
7072,15085904,5,1978
7073,15085904,12,"4,300 sqft"
7074,15085904,1,"76,219 sqft"
7075,15085904,13,Driveway (30)
7076,15085904,7,Residential (10)
7077,15085904,8,"7 x 3 ½,  1 x 4 ½,  2 x 9 ½"
7078,15085904,9,"9 Rooms, 2 Bedrooms, 1 Bath/powder room"
7079,15085904,10,"$57,600"
7080,15085904,11,"Basement 6 feet or +, Adapted for reduced mobility"
7081,21326991,1,"7,434 sqft"
7082,21326991,2,Residential
7083,12459406,1,"141,071 sqft"
7084,12459406,2,Residential
7085,20681214,3,Commercial only
7086,20681214,5,Unknown age
7087,20681214,14,"1,694 sqft"
7088,20681214,12,"1,694 sqft"
7089,20681214,1,"4,552 sqft"
7090,20681214,7,Office (1)
7091,11109017,1,"9,901 sqft"
7092,11109017,2,Commercial
7093,13334027,3,Commercial only
7094,13334027,5,1987
7095,13334027,14,"5,772 sqft"
7096,13334027,12,"5,430 sqft"
7097,13334027,1,"16,500 sqft"
7098,13334027,7,Commercial (1)
7099,22971988,3,Commercial only
7100,22971988,5,1985
7101,22971988,14,"1,200 sqft"
7102,22971988,12,"1,200 sqft"
7103,22971988,1,"7,624 sqft"
7104,22971988,7,Commercial (1)
7105,22971988,15,Hardware store
7106,16717173,1,"2,320 sqft"
7107,16717173,2,Agricultural
7108,9539367,1,"44,540 sqft"
7109,9539367,2,Residential
7110,27948085,1,"8,683 sqft"
7111,27948085,2,Residential
7112,9691678,3,Commercial only
7113,9691678,5,Unknown age
7114,9691678,14,"1,200 sqft"
